Event,Province,Code,Date,Month,Day,Year, DataCards, Deaths, Injured, Missing, Houses Destroyed, Houses Damaged, Victims, Affected, Relocated, Evacuated, Losses $USD, Losses $Local, Damages in crops Ha., Agriculture, Power and Energy, Relief, Plantation/Forest
FIRE,KALIMANTAN SELATAN,63,2/9/2008,2,9,2008,1,0,0,0,5,0,0,0,0,30,0,100,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,2/11/2008,2,11,2008,2,0,0,0,4,0,0,0,0,17,0,0,0,0,0,0,0
FLOODS,SULAWESI TENGAH,72,2/11/2008,2,11,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,RIAU,14,2/12/2008,2,12,2008,1,0,0,0,130,0,0,0,0,540,0,0,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,2/13/2008,2,13,2008,1,0,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0
FLOODS,JAWA BARAT,32,2/13/2008,2,13,2008,1,0,9445,0,0,0,0,8238,0,520,0,0,6388,1,0,0,0
FOREST FIRE,RIAU,14,2/13/2008,2,13,2008,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
FIRE,BANGKA-BELITUNG,19,2/14/2008,2,14,2008,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
FLOODS,SULAWESI TENGAH,72,2/14/2008,2,14,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,BANGKA-BELITUNG,19,2/15/2008,2,15,2008,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,KALIMANTAN SELATAN,63,2/15/2008,2,15,2008,1,0,0,0,9,0,0,0,0,30,0,0,0,0,0,0,0
FIRE,BANGKA-BELITUNG,19,2/18/2008,2,18,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,BANGKA-BELITUNG,19,2/21/2008,2,21,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,2/21/2008,2,21,2008,1,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0
FIRE,BANGKA-BELITUNG,19,2/27/2008,2,27,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,DKI JAKARTA,31,2/27/2008,2,27,2008,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAWA TIMUR,35,2/29/2008,2,29,2008,2,1,107,0,3,0,0,0,0,0,0,0,200,1,0,0,0
FLOODS,JAMBI,15,3/1/2008,3,1,2008,5,0,0,0,0,0,0,0,0,0,0,0,1448,5,0,0,0
FLOODS,LAMPUNG,18,3/1/2008,3,1,2008,2,0,0,0,0,0,0,0,0,0,0,0,32,2,0,0,0
FLOODS,KALIMANTAN SELATAN,63,3/1/2008,3,1,2008,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
FLOODS,JAWA BARAT,32,3/1/2008,3,1,2008,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0
FLOODS,JAWA TENGAH,33,3/1/2008,3,1,2008,4,0,0,0,0,0,0,0,0,0,0,0,147,4,0,0,0
FLOODS,SULAWESI SELATAN,73,3/1/2008,3,1,2008,1,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0
FLOODS,SUMATERA BARAT,13,3/1/2008,3,1,2008,3,0,0,0,0,0,0,0,0,0,0,0,140,3,0,0,0
FLOODS,SUMATERA SELATAN,16,3/1/2008,3,1,2008,2,0,0,0,0,0,0,0,0,0,0,0,74,2,0,0,0
FLOODS,SUMATERA UTARA,12,3/1/2008,3,1,2008,3,0,0,0,0,0,0,0,0,0,0,0,385,3,0,0,0
FOREST FIRE,JAMBI,15,3/1/2008,3,1,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,BANGKA-BELITUNG,19,3/4/2008,3,4,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,KALIMANTAN SELATAN,63,3/4/2008,3,4,2008,2,0,0,0,0,0,0,2079,0,76,0,0,29,2,0,0,0
FLOODS,JAWA TIMUR,35,3/4/2008,3,4,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,KALIMANTAN SELATAN,63,3/5/2008,3,5,2008,1,0,0,0,0,0,0,7768,0,110,0,100,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,3/6/2008,3,6,2008,1,0,0,0,1,0,0,0,0,12,0,10,0,0,0,0,0
FLOODS,KALIMANTAN SELATAN,63,3/6/2008,3,6,2008,1,0,0,0,0,0,0,1100,0,0,0,0,0,0,0,0,0
FIRE,BANGKA-BELITUNG,19,3/7/2008,3,7,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAWA TENGAH,33,3/7/2008,3,7,2008,1,2,9,1,0,0,0,0,0,114,0,0,0,0,0,0,0
FLOODS,GORONTALO,75,3/9/2008,3,9,2008,1,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,3/9/2008,3,9,2008,1,0,0,0,346,0,0,0,0,1352,0,1000,0,0,0,0,0
FLOODS,JAWA TENGAH,33,3/9/2008,3,9,2008,1,0,63,0,0,0,0,0,0,2760,0,0,0,0,0,0,0
FLOODS,JAWA TIMUR,35,3/9/2008,3,9,2008,1,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0
FLOODS,JAWA TENGAH,33,3/10/2008,3,10,2008,1,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAWA TIMUR,35,3/10/2008,3,10,2008,6,1,120,0,1,0,0,0,0,24974,0,0,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,3/12/2008,3,12,2008,1,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0
FLOODS,DKI JAKARTA,31,3/12/2008,3,12,2008,4,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0
FLOODS,JAWA TENGAH,33,3/12/2008,3,12,2008,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,3/14/2008,3,14,2008,1,1,0,0,2,0,0,0,0,11,0,10,0,0,0,0,0
FLOODS,DKI JAKARTA,31,3/14/2008,3,14,2008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,DKI JAKARTA,31,3/15/2008,3,15,2008,2,0,50,0,0,0,0,3794,0,132,0,0,0,0,0,0,0
FLOODS,JAWA TENGAH,33,3/15/2008,3,15,2008,1,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
FLOODS,JAWA BARAT,32,3/16/2008,3,16,2008,1,1,3,0,7,70,0,0,0,300,0,0,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,3/18/2008,3,18,2008,1,0,0,0,4,0,0,0,0,5,0,10,0,0,0,0,0
FLOODS,JAWA TIMUR,35,3/19/2008,3,19,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAWA TIMUR,35,3/20/2008,3,20,2008,1,0,0,0,0,0,0,25422,0,3335,0,0,0,0,0,0,0
FIRE,BANGKA-BELITUNG,19,3/21/2008,3,21,2008,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,SUMATERA UTARA,12,3/21/2008,3,21,2008,1,0,0,0,0,0,0,3464,0,0,0,0,150,1,0,0,0
FLOODS,JAWA TIMUR,35,3/22/2008,3,22,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,KALIMANTAN SELATAN,63,3/23/2008,3,23,2008,1,1,0,0,0,0,0,360,0,0,0,0,116,1,0,0,0
FLOODS,JAWA TENGAH,33,3/23/2008,3,23,2008,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,RIAU,14,3/24/2008,3,24,2008,7,2,4933,0,0,0,0,0,0,1823,0,0,3499,3,0,0,2306
FLOODS,SULAWESI TENGAH,72,3/24/2008,3,24,2008,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,3/25/2008,3,25,2008,2,0,0,0,10,0,0,0,0,36,0,20,0,0,0,0,0
FLOODS,KALIMANTAN SELATAN,63,3/25/2008,3,25,2008,1,0,0,0,0,0,0,192,0,0,0,0,110,1,0,0,0
FIRE,KALIMANTAN SELATAN,63,3/26/2008,3,26,2008,4,0,0,0,16,0,0,0,0,41,0,110,0,0,0,0,0
FLOODS,JAWA TIMUR,35,3/26/2008,3,26,2008,1,0,0,0,0,0,0,0,0,2232,0,0,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,3/27/2008,3,27,2008,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,3/31/2008,3,31,2008,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0
FLOODS,LAMPUNG,18,4/1/2008,4,1,2008,1,0,0,0,0,0,0,0,0,0,0,0,36,1,0,0,0
FLOODS,JAWA BARAT,32,4/1/2008,4,1,2008,3,0,0,0,0,0,0,0,0,0,0,0,159,3,0,0,0
FLOODS,JAWA TENGAH,33,4/1/2008,4,1,2008,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
FLOODS,SULAWESI BARAT,76,4/1/2008,4,1,2008,1,0,0,0,0,0,0,0,0,0,0,0,140,1,0,0,0
FLOODS,SULAWESI SELATAN,73,4/1/2008,4,1,2008,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,SUMATERA BARAT,13,4/1/2008,4,1,2008,1,0,0,0,0,0,0,0,0,0,0,0,498,1,0,0,0
FLOODS,SUMATERA SELATAN,16,4/1/2008,4,1,2008,4,0,0,0,0,0,0,0,0,0,0,0,786,4,0,0,0
FLOODS,SUMATERA UTARA,12,4/1/2008,4,1,2008,1,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0
FOREST FIRE,JAMBI,15,4/1/2008,4,1,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
FIRE,KALIMANTAN SELATAN,63,4/4/2008,4,4,2008,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0
FIRE,BANGKA-BELITUNG,19,4/6/2008,4,6,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAWA BARAT,32,4/6/2008,4,6,2008,1,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAWA BARAT,32,4/7/2008,4,7,2008,1,0,0,0,0,0,0,0,0,50,0,0,265,1,0,0,0
FIRE,KALIMANTAN SELATAN,63,4/8/2008,4,8,2008,1,0,0,0,30,0,0,0,0,138,0,100,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,4/9/2008,4,9,2008,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,4/10/2008,4,10,2008,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0
FLOODS,SULAWESI TENGAH,72,4/11/2008,4,11,2008,1,0,0,0,0,0,0,0,0,0,0,1250,0,0,0,0,0
FLOODS,SUMATERA BARAT,13,4/11/2008,4,11,2008,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,SULAWESI SELATAN,73,4/12/2008,4,12,2008,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,4/13/2008,4,13,2008,1,0,0,0,8,0,0,0,0,40,0,10,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,4/14/2008,4,14,2008,1,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,4/15/2008,4,15,2008,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
FLOODS,SULAWESI TENGAH,72,4/15/2008,4,15,2008,1,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,4/16/2008,4,16,2008,2,0,0,0,3,0,0,0,0,24,0,0,0,0,0,0,0
FLOODS,SUMATERA BARAT,13,4/16/2008,4,16,2008,2,0,0,0,0,0,0,0,0,0,0,0,96,2,0,0,0
FIRE,BANGKA-BELITUNG,19,4/17/2008,4,17,2008,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,4/17/2008,4,17,2008,1,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,4/18/2008,4,18,2008,1,4,0,0,6,0,0,0,0,29,0,10,0,0,0,0,0
FLOODS,SULAWESI SELATAN,73,4/18/2008,4,18,2008,1,0,0,0,0,0,0,0,0,0,0,0,244,1,0,0,0
FLOODS,KALIMANTAN TENGAH,62,4/21/2008,4,21,2008,1,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0
FLOODS,PEMERINTAH ACEH,11,4/22/2008,4,22,2008,6,0,200,0,0,0,0,0,0,52451,0,1719,111,2,0,0,347
FLOODS,SUMATERA BARAT,13,4/22/2008,4,22,2008,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,KALIMANTAN TENGAH,62,4/23/2008,4,23,2008,1,4,455,0,0,0,0,0,0,960,0,0,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,4/24/2008,4,24,2008,1,0,0,0,8,0,0,0,0,0,0,10,0,0,0,0,0
FLOODS,KALIMANTAN TIMUR,64,4/24/2008,4,24,2008,1,0,0,0,0,0,0,0,0,1671,0,0,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,4/25/2008,4,25,2008,1,0,0,0,8,0,0,0,0,30,0,10,0,0,0,0,0
FLOODS,SULAWESI TENGAH,72,4/25/2008,4,25,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,GORONTALO,75,4/26/2008,4,26,2008,1,0,0,0,0,0,0,0,0,1491,0,0,36,1,0,0,0
FLOODS,SULAWESI TENGAH,72,4/26/2008,4,26,2008,1,0,0,0,0,0,0,0,0,263,0,0,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,4/28/2008,4,28,2008,1,0,0,0,1,0,0,0,0,4,0,10,0,0,0,0,0
FLOODS,SULAWESI SELATAN,73,4/28/2008,4,28,2008,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,4/29/2008,4,29,2008,1,0,0,0,3,0,0,0,0,10,0,10,0,0,0,0,0
FLOODS,SULAWESI SELATAN,73,4/29/2008,4,29,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,KALIMANTAN SELATAN,63,4/30/2008,4,30,2008,1,0,0,0,1,18,0,76,0,0,0,0,0,0,0,0,0
FLOODS,SULAWESI SELATAN,73,4/30/2008,4,30,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,PEMERINTAH ACEH,11,5/1/2008,5,1,2008,1,0,0,0,0,0,0,0,0,0,0,0,61,1,0,0,0
FLOODS,GORONTALO,75,5/1/2008,5,1,2008,1,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0
FLOODS,SULAWESI SELATAN,73,5/1/2008,5,1,2008,1,1,0,1,0,0,0,31600,0,2059,0,10600,0,0,0,0,0
FLOODS,SULAWESI TENGAH,72,5/1/2008,5,1,2008,1,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0
FOREST FIRE,JAMBI,15,5/1/2008,5,1,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
FLOODS,JAWA TIMUR,35,5/5/2008,5,5,2008,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,5/6/2008,5,6,2008,1,0,0,0,4,0,0,0,0,20,0,0,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,5/7/2008,5,7,2008,1,0,0,0,7,0,0,0,0,33,0,10,0,0,0,0,0
FLOODS,GORONTALO,75,5/15/2008,5,15,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,5/16/2008,5,16,2008,1,0,0,0,23,0,0,0,0,62,0,100,0,0,0,0,0
FIRE,LAMPUNG,18,5/17/2008,5,17,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,5/17/2008,5,17,2008,1,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,5/23/2008,5,23,2008,1,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,5/24/2008,5,24,2008,1,0,0,0,25,0,0,0,0,90,0,100,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,5/25/2008,5,25,2008,1,0,0,0,5,0,0,0,0,44,0,10,0,0,0,0,0
FLOODS,KALIMANTAN SELATAN,63,5/27/2008,5,27,2008,1,0,0,0,0,0,0,7470,0,68,0,0,16,1,0,0,0
FLOODS,KALIMANTAN SELATAN,63,5/30/2008,5,30,2008,1,0,0,0,0,0,0,0,0,720,0,0,68,1,0,0,0
FLOODS,SULAWESI SELATAN,73,5/30/2008,5,30,2008,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,5/31/2008,5,31,2008,1,0,0,0,14,0,0,0,0,60,0,100,0,0,0,0,0
FLOODS,SULAWESI TENGGARA,74,5/31/2008,5,31,2008,1,0,126,0,0,0,0,0,0,434,0,0,0,0,0,0,0
FIRE,BANGKA-BELITUNG,19,6/1/2008,6,1,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,JAMBI,15,6/1/2008,6,1,2008,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0
FLOODS,KALIMANTAN SELATAN,63,6/1/2008,6,1,2008,2,1,2,0,0,0,0,36690,0,0,0,0,4,1,0,0,0
FLOODS,KALIMANTAN TIMUR,64,6/1/2008,6,1,2008,1,0,0,0,0,0,0,0,0,0,0,0,116,1,0,0,0
FLOODS,SULAWESI SELATAN,73,6/1/2008,6,1,2008,4,0,0,0,0,0,0,0,0,0,0,0,1358,4,0,0,0
FLOODS,SULAWESI TENGAH,72,6/1/2008,6,1,2008,1,0,0,0,0,0,0,2291,0,0,0,0,0,0,0,0,0
FOREST FIRE,JAMBI,15,6/1/2008,6,1,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
FIRE,BANGKA-BELITUNG,19,6/3/2008,6,3,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,GORONTALO,75,6/3/2008,6,3,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,6/7/2008,6,7,2008,1,0,0,0,2,1,0,0,0,20,0,10,0,0,0,0,0
FLOODS,SULAWESI SELATAN,73,6/9/2008,6,9,2008,1,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,SULAWESI TENGGARA,74,6/9/2008,6,9,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,SULAWESI SELATAN,73,6/10/2008,6,10,2008,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,SULAWESI TENGAH,72,6/10/2008,6,10,2008,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,SULAWESI SELATAN,73,6/11/2008,6,11,2008,4,0,0,0,0,0,0,0,0,139,0,0,3,1,0,0,0
FIRE,KALIMANTAN SELATAN,63,6/12/2008,6,12,2008,1,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
FLOODS,SUMATERA UTARA,12,6/13/2008,6,13,2008,1,0,0,0,0,0,0,0,0,50,0,0,196,1,0,0,0
FIRE,BANGKA-BELITUNG,19,6/14/2008,6,14,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,6/17/2008,6,17,2008,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,6/22/2008,6,22,2008,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
FIRE,PEMERINTAH ACEH,11,6/24/2008,6,24,2008,1,0,1,0,7,0,0,0,0,25,0,0,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,6/25/2008,6,25,2008,1,0,0,0,17,0,0,0,0,63,0,100,0,0,0,0,0
FIRE,BANGKA-BELITUNG,19,6/26/2008,6,26,2008,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,JAWA TENGAH,33,6/26/2008,6,26,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,6/27/2008,6,27,2008,1,0,0,0,38,0,0,0,0,72,0,100,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,6/29/2008,6,29,2008,1,0,0,0,10,0,0,0,0,0,0,100,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,6/30/2008,6,30,2008,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FIRE,BANGKA-BELITUNG,19,7/1/2008,7,1,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,PEMERINTAH ACEH,11,7/1/2008,7,1,2008,3,0,0,0,0,0,0,0,0,0,0,0,327,3,0,0,0
FLOODS,KALIMANTAN TENGAH,62,7/1/2008,7,1,2008,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
FLOODS,KALIMANTAN TIMUR,64,7/1/2008,7,1,2008,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
FLOODS,SUMATERA BARAT,13,7/1/2008,7,1,2008,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0
FLOODS,SUMATERA UTARA,12,7/1/2008,7,1,2008,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
FOREST FIRE,JAMBI,15,7/1/2008,7,1,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
FIRE,KALIMANTAN SELATAN,63,7/4/2008,7,4,2008,1,0,0,0,43,0,0,0,0,134,0,30,0,0,0,0,0
FIRE,PEMERINTAH ACEH,11,7/5/2008,7,5,2008,1,1,2,0,0,0,0,0,0,192,0,20,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,7/5/2008,7,5,2008,1,0,0,0,1,0,0,0,0,123,0,0,0,0,0,0,0
FLOODS,KALIMANTAN SELATAN,63,7/5/2008,7,5,2008,1,0,0,0,0,0,0,7480,0,0,0,0,0,0,0,0,0
FLOODS,KALIMANTAN TIMUR,64,7/5/2008,7,5,2008,1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
FIRE,JAWA TENGAH,33,7/6/2008,7,6,2008,1,1,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0
FIRE,BANGKA-BELITUNG,19,7/7/2008,7,7,2008,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,BANGKA-BELITUNG,19,7/8/2008,7,8,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,SULAWESI TENGAH,72,7/9/2008,7,9,2008,1,0,0,0,17,0,0,0,0,0,0,0,3,1,0,0,0
FLOODS,SULAWESI TENGAH,72,7/10/2008,7,10,2008,1,0,0,1,196,180,0,0,0,330,0,0,1104,1,0,0,0
FLOODS,KALIMANTAN SELATAN,63,7/11/2008,7,11,2008,1,1,0,0,0,0,0,2800,0,0,0,0,0,0,0,0,0
FIRE,DKI JAKARTA,31,7/12/2008,7,12,2008,1,0,0,0,257,0,0,0,0,1606,0,0,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,7/13/2008,7,13,2008,1,0,0,0,2,0,0,0,0,19,0,10,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,7/14/2008,7,14,2008,1,2,0,0,4,0,0,0,0,16,0,10,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,7/18/2008,7,18,2008,1,0,0,0,4,0,0,0,0,18,0,10,0,0,0,0,0
FIRE,BANGKA-BELITUNG,19,7/19/2008,7,19,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,PEMERINTAH ACEH,11,7/19/2008,7,19,2008,1,0,0,0,0,0,0,0,0,4772,0,0,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,7/19/2008,7,19,2008,1,0,0,0,4,0,0,0,0,16,0,10,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,7/20/2008,7,20,2008,1,0,0,0,2,3,0,0,0,68,0,10,0,0,0,0,0
FIRE,JAWA TENGAH,33,7/20/2008,7,20,2008,1,3,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,BANGKA-BELITUNG,19,7/21/2008,7,21,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,7/24/2008,7,24,2008,1,0,0,0,8,3,0,0,0,25,0,300,0,0,0,0,0
FLOODS,SULAWESI SELATAN,73,7/28/2008,7,28,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,7/29/2008,7,29,2008,1,0,0,0,11,0,0,0,0,45,0,100,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,7/30/2008,7,30,2008,1,0,0,1,15,1,0,0,0,66,0,100,0,0,0,0,0
FLOODS,KALIMANTAN SELATAN,63,8/1/2008,8,1,2008,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
FLOODS,SUMATERA UTARA,12,8/1/2008,8,1,2008,1,0,0,0,0,0,0,0,0,0,0,0,52,1,0,0,0
FIRE,BANGKA-BELITUNG,19,8/3/2008,8,3,2008,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,KALIMANTAN TIMUR,64,8/6/2008,8,6,2008,1,1,0,0,65,0,0,0,0,312,0,0,0,0,0,0,0
FIRE,JAWA TENGAH,33,8/7/2008,8,7,2008,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,BANGKA-BELITUNG,19,8/9/2008,8,9,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FLOODS,SULAWESI SELATAN,73,8/9/2008,8,9,2008,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,BANGKA-BELITUNG,19,8/10/2008,8,10,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FIRE,JAWA TENGAH,33,8/12/2008,8,12,2008,1,0,2,0,40,0,0,0,0,0,0,2056,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,8/15/2008,8,15,2008,1,4,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0
FIRE,PEMERINTAH ACEH,11,8/16/2008,8,16,2008,1,0,0,0,1,0,0,0,0,17,0,0,0,0,0,0,0
FIRE,KALIMANTAN SELATAN,63,8/22/2008,8,22,2008,1,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0
FLOODS,KALIMANTAN SELATAN,63,8/22/2008,8,22,2008,1,2,0,0,0,0,0,4500,0,1926,0,0,0,0,0,0,0
FLOODS,KALIMANTAN SELATAN,63,8/23/2008,8,23,2008,1,2,0,0,0,0,0,7470,0,1000,0,0,0,0,0,0,0
FIRE,DKI JAKARTA,31,8/24/2008,8,24,2008,1,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
